Country Name,Country Code,Series Code,year,gdp,gdppc
Portugal,PRT,NY.GDP.PCAP.KD,2011,NA,19365.181648868082
Portugal,PRT,NY.GDP.PCAP.KD,2012,NA,18654.9575281944
Portugal,PRT,NY.GDP.PCAP.KD,2013,NA,18584.55404517028
Portugal,PRT,NY.GDP.PCAP.KD,2014,NA,18833.051828169151
Portugal,PRT,NY.GDP.PCAP.KD,2015,NA,19250.106537685195
Portugal,PRT,NY.GDP.PCAP.KD,2016,NA,19700.910001677457
Portugal,PRT,NY.GDP.PCAP.KD,2017,NA,20441.485804108353
Portugal,PRT,NY.GDP.PCAP.KD,2018,NA,21057.617478423217
Portugal,PRT,NY.GDP.PCAP.KD,2019,NA,21617.411516515462
Portugal,PRT,NY.GDP.PCAP.KD,2020,NA,19771.577419807985
Portugal,PRT,NY.GDP.PCAP.KD,2021,NA,20731.954314448296
Bangladesh,BGD,NY.GDP.MKTP.KD,1960,22247412282.017326,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1961,23595196297.569809,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1962,24881849659.078278,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1963,24768414727.251396,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1964,27481246818.533958,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1965,27922666606.965244,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1966,28639388964.510391,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1967,28102153000.117634,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1968,30768893886.423443,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1969,31144538360.977489,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1970,32894815414.139175,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1971,31092349586.686241,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1972,26747589008.351627,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1973,27637128279.654507,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1974,30288069546.929489,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1975,29049828419.572762,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1976,30694444134.7326,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1977,31514923830.696026,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1978,33744238404.034119,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1979,35364513430.936569,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1980,35654198967.181755,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1981,38233403645.337929,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1982,39049429821.902962,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1983,40564956312.155022,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1984,42513416921.38031,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1985,43934221544.874504,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1986,45767764684.262421,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1987,47494308687.0718,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1988,48641893176.772583,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1989,50021660425.870728,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1990,52834007311.7356,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1991,54675392830.531036,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1992,57651202535.918381,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1993,60367474528.311584,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1994,62715845616.493858,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1995,65927698356.069374,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1996,68909554894.752869,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1997,72003522586.316254,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1998,75731164300.442291,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,1999,79267928092.790985,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,2000,83463813143.959656,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,2001,87701511126.078949,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,2002,91063218744.843674,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,2003,95379221373.104065,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,2004,100376647066.68147,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,2005,106937209452.10315,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,2006,114071958456.59575,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,2007,122123840982.24254,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,2008,129468112024.815,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,2009,135999939845.13188,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,2010,143577568429.64285,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,2011,152858966788.20041,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,2012,162827601299.73535,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,2013,172619411144.63492,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,2014,183081976119.33569,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,2015,195078678697.22955,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,2016,208955558005.09668,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,2017,222726251662.22427,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,2018,239028505057.02954,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,2019,257868529012.75195,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,2020,266759891218.36005,NA
Bangladesh,BGD,NY.GDP.MKTP.KD,2021,285269493338.04291,NA
Bangladesh,BGD,NY.GDP.PCAP.KD,1960,NA,463.35738834349473
Bangladesh,BGD,NY.GDP.PCAP.KD,1961,NA,477.99517137873016
Bangladesh,BGD,NY.GDP.PCAP.KD,1962,NA,490.26198218357797
Bangladesh,BGD,NY.GDP.PCAP.KD,1963,NA,474.47245184996325
Bangladesh,BGD,NY.GDP.PCAP.KD,1964,NA,511.35777394501304
Bangladesh,BGD,NY.GDP.PCAP.KD,1965,NA,504.15471938841262
Bangladesh,BGD,NY.GDP.PCAP.KD,1966,NA,501.0595863099831
Bangladesh,BGD,NY.GDP.PCAP.KD,1967,NA,476.03133774237216
Bangladesh,BGD,NY.GDP.PCAP.KD,1968,NA,505.08331837492261
Bangladesh,BGD,NY.GDP.PCAP.KD,1969,NA,496.8834576992669
Bangladesh,BGD,NY.GDP.PCAP.KD,1970,NA,512.12116271101786
Bangladesh,BGD,NY.GDP.PCAP.KD,1971,NA,474.46320523951891
Bangladesh,BGD,NY.GDP.PCAP.KD,1972,NA,401.46049646890987
Bangladesh,BGD,NY.GDP.PCAP.KD,1973,NA,408.60634303152011
Bangladesh,BGD,NY.GDP.PCAP.KD,1974,NA,440.60358635089636
Bangladesh,BGD,NY.GDP.PCAP.KD,1975,NA,414.60479964725931
Bangladesh,BGD,NY.GDP.PCAP.KD,1976,NA,428.37993049851264
Bangladesh,BGD,NY.GDP.PCAP.KD,1977,NA,428.98696543056406
Bangladesh,BGD,NY.GDP.PCAP.KD,1978,NA,447.23954466705294
Bangladesh,BGD,NY.GDP.PCAP.KD,1979,NA,456.145380246377
Bangladesh,BGD,NY.GDP.PCAP.KD,1980,NA,447.694923531308
Bangladesh,BGD,NY.GDP.PCAP.KD,1981,NA,467.58670821476255
Bangladesh,BGD,NY.GDP.PCAP.KD,1982,NA,465.25006444376942
Bangladesh,BGD,NY.GDP.PCAP.KD,1983,NA,470.90531411565911
Bangladesh,BGD,NY.GDP.PCAP.KD,1984,NA,480.83110027289479
Bangladesh,BGD,NY.GDP.PCAP.KD,1985,NA,484.04801921721219
Bangladesh,BGD,NY.GDP.PCAP.KD,1986,NA,491.13581766472305
Bangladesh,BGD,NY.GDP.PCAP.KD,1987,NA,496.43287677817096
Bangladesh,BGD,NY.GDP.PCAP.KD,1988,NA,495.4038232073255
Bangladesh,BGD,NY.GDP.PCAP.KD,1989,NA,496.76164687515643
Bangladesh,BGD,NY.GDP.PCAP.KD,1990,NA,512.096589499951
Bangladesh,BGD,NY.GDP.PCAP.KD,1991,NA,517.763691986378
Bangladesh,BGD,NY.GDP.PCAP.KD,1992,NA,533.88796887691967
Bangladesh,BGD,NY.GDP.PCAP.KD,1993,NA,547.05141702177866
Bangladesh,BGD,NY.GDP.PCAP.KD,1994,NA,556.298864685688
Bangladesh,BGD,NY.GDP.PCAP.KD,1995,NA,572.43845367236065
Bangladesh,BGD,NY.GDP.PCAP.KD,1996,NA,585.71693711933085
Bangladesh,BGD,NY.GDP.PCAP.KD,1997,NA,599.22753351693257
Bangladesh,BGD,NY.GDP.PCAP.KD,1998,NA,617.29234407088927
Bangladesh,BGD,NY.GDP.PCAP.KD,1999,NA,633.18273457012867
Bangladesh,BGD,NY.GDP.PCAP.KD,2000,NA,653.80864003471765
Bangladesh,BGD,NY.GDP.PCAP.KD,2001,NA,674.16697267768984
Bangladesh,BGD,NY.GDP.PCAP.KD,2002,NA,687.38330754033871
Bangladesh,BGD,NY.GDP.PCAP.KD,2003,NA,707.60509399928674
Bangladesh,BGD,NY.GDP.PCAP.KD,2004,NA,732.74884088467968
Bangladesh,BGD,NY.GDP.PCAP.KD,2005,NA,769.13598042531044
Bangladesh,BGD,NY.GDP.PCAP.KD,2006,NA,809.4736327279561
Bangladesh,BGD,NY.GDP.PCAP.KD,2007,NA,856.045947208304
Bangladesh,BGD,NY.GDP.PCAP.KD,2008,NA,897.1890237679836
Bangladesh,BGD,NY.GDP.PCAP.KD,2009,NA,931.98650609810272
Bangladesh,BGD,NY.GDP.PCAP.KD,2010,NA,972.90968768252128
Bangladesh,BGD,NY.GDP.PCAP.KD,2011,NA,1024.0219568793966
Bangladesh,BGD,NY.GDP.PCAP.KD,2012,NA,1078.2875462068407
Bangladesh,BGD,NY.GDP.PCAP.KD,2013,NA,1129.993548466555
Bangladesh,BGD,NY.GDP.PCAP.KD,2014,NA,1184.8632833084491
Bangladesh,BGD,NY.GDP.PCAP.KD,2015,NA,1248.4533098961294
Bangladesh,BGD,NY.GDP.PCAP.KD,2016,NA,1322.6948117648778
Bangladesh,BGD,NY.GDP.PCAP.KD,2017,NA,1394.7813787097339
Bangladesh,BGD,NY.GDP.PCAP.KD,2018,NA,1481.1833790234007
Bangladesh,BGD,NY.GDP.PCAP.KD,2019,NA,1581.567504885576
Bangladesh,BGD,NY.GDP.PCAP.KD,2020,NA,1619.77588572519
Bangladesh,BGD,NY.GDP.PCAP.KD,2021,NA,1715.3547798463146
Afghanistan,AFG,NY.GDP.MKTP.KD,2002,7228792185.8025,NA
Afghanistan,AFG,NY.GDP.MKTP.KD,2003,7867259194.1506777,NA
Afghanistan,AFG,NY.GDP.MKTP.KD,2004,7978511520.9947662,NA
Afghanistan,AFG,NY.GDP.MKTP.KD,2005,8874475611.9739723,NA
Afghanistan,AFG,NY.GDP.MKTP.KD,2006,9349917056.9424534,NA
Afghanistan,AFG,NY.GDP.MKTP.KD,2007,10642666466.70606,NA
Afghanistan,AFG,NY.GDP.MKTP.KD,2008,11060389403.712795,NA
Afghanistan,AFG,NY.GDP.MKTP.KD,2009,13426265139.502138,NA
Afghanistan,AFG,NY.GDP.MKTP.KD,2010,15354604611.671886,NA
Afghanistan,AFG,NY.GDP.MKTP.KD,2011,15420069703.079292,NA
Afghanistan,AFG,NY.GDP.MKTP.KD,2012,17386481260.89624,NA
Afghanistan,AFG,NY.GDP.MKTP.KD,2013,18360253681.344234,NA
Afghanistan,AFG,NY.GDP.MKTP.KD,2014,18860486754.623417,NA
Afghanistan,AFG,NY.GDP.MKTP.KD,2015,19134211763.859024,NA
Afghanistan,AFG,NY.GDP.MKTP.KD,2016,19566705069.665211,NA
Afghanistan,AFG,NY.GDP.MKTP.KD,2017,20084636379.3769,NA
Afghanistan,AFG,NY.GDP.MKTP.KD,2018,20323488524.683361,NA
Afghanistan,AFG,NY.GDP.MKTP.KD,2019,21118462796.760918,NA
Afghanistan,AFG,NY.GDP.MKTP.KD,2020,20621946475.724781,NA
Afghanistan,AFG,NY.GDP.PCAP.KD,2002,NA,319.84710726289728
Afghanistan,AFG,NY.GDP.PCAP.KD,2003,NA,332.22000973489014
Afghanistan,AFG,NY.GDP.PCAP.KD,2004,NA,322.66800949349772
Afghanistan,AFG,NY.GDP.PCAP.KD,2005,NA,345.9258138419342
Afghanistan,AFG,NY.GDP.PCAP.KD,2006,NA,353.72059702447041
Afghanistan,AFG,NY.GDP.PCAP.KD,2007,NA,392.71046559533977
Afghanistan,AFG,NY.GDP.PCAP.KD,2008,NA,398.97111654386578
Afghanistan,AFG,NY.GDP.PCAP.KD,2009,NA,472.84229163256612
Afghanistan,AFG,NY.GDP.PCAP.KD,2010,NA,526.10367561054136
Afghanistan,AFG,NY.GDP.PCAP.KD,2011,NA,511.99851484841417
Afghanistan,AFG,NY.GDP.PCAP.KD,2012,NA,557.94969211233979
Afghanistan,AFG,NY.GDP.PCAP.KD,2013,NA,568.964543504121
Afghanistan,AFG,NY.GDP.PCAP.KD,2014,NA,565.17927331398482
Afghanistan,AFG,NY.GDP.PCAP.KD,2015,NA,556.00722086144322
Afghanistan,AFG,NY.GDP.PCAP.KD,2016,NA,552.99690771703342
Afghanistan,AFG,NY.GDP.PCAP.KD,2017,NA,553.35505171275508
Afghanistan,AFG,NY.GDP.PCAP.KD,2018,NA,546.74301007850386
Afghanistan,AFG,NY.GDP.PCAP.KD,2019,NA,555.13899625511294
Afghanistan,AFG,NY.GDP.PCAP.KD,2020,NA,529.74121028493823
Botswana,BWA,NY.GDP.MKTP.KD,1960,179758844.16010904,NA
Botswana,BWA,NY.GDP.MKTP.KD,1961,191161457.65638831,NA
Botswana,BWA,NY.GDP.MKTP.KD,1962,203905557.02516758,NA
Botswana,BWA,NY.GDP.MKTP.KD,1963,215978897.01120704,NA
Botswana,BWA,NY.GDP.MKTP.KD,1964,230735225.20199591,NA
Botswana,BWA,NY.GDP.MKTP.KD,1965,244150067.50260517,NA
Botswana,BWA,NY.GDP.MKTP.KD,1966,259638994.40788081,NA
Botswana,BWA,NY.GDP.MKTP.KD,1967,275021462.2614193,NA
Botswana,BWA,NY.GDP.MKTP.KD,1968,304083135.57204568,NA
Botswana,BWA,NY.GDP.MKTP.KD,1969,350070858.8070296,NA
Botswana,BWA,NY.GDP.MKTP.KD,1970,410003926.87647009,NA
Botswana,BWA,NY.GDP.MKTP.KD,1971,515871480.43841094,NA
Botswana,BWA,NY.GDP.MKTP.KD,1972,651865215.47656393,NA
Botswana,BWA,NY.GDP.MKTP.KD,1973,790733262.365359,NA
Botswana,BWA,NY.GDP.MKTP.KD,1974,860300355.49402082,NA
Botswana,BWA,NY.GDP.MKTP.KD,1975,932963477.55045891,NA
Botswana,BWA,NY.GDP.MKTP.KD,1976,1032299613.550324,NA
Botswana,BWA,NY.GDP.MKTP.KD,1977,1156299856.9686084,NA
Botswana,BWA,NY.GDP.MKTP.KD,1978,1322030021.2369094,NA
Botswana,BWA,NY.GDP.MKTP.KD,1979,1482638013.9278808,NA
Botswana,BWA,NY.GDP.MKTP.KD,1980,1660360370.5654616,NA
Botswana,BWA,NY.GDP.MKTP.KD,1981,1810869671.5584128,NA
Botswana,BWA,NY.GDP.MKTP.KD,1982,2031171598.3074164,NA
Botswana,BWA,NY.GDP.MKTP.KD,1983,2298204224.8867631,NA
Botswana,BWA,NY.GDP.MKTP.KD,1984,2494594592.7139244,NA
Botswana,BWA,NY.GDP.MKTP.KD,1985,2672341224.4764142,NA
Botswana,BWA,NY.GDP.MKTP.KD,1986,2890749650.6425567,NA
Botswana,BWA,NY.GDP.MKTP.KD,1987,3234226446.7617455,NA
Botswana,BWA,NY.GDP.MKTP.KD,1988,3863282504.4949284,NA
Botswana,BWA,NY.GDP.MKTP.KD,1989,4367804247.32141,NA
Botswana,BWA,NY.GDP.MKTP.KD,1990,4663627852.0900621,NA
Botswana,BWA,NY.GDP.MKTP.KD,1991,5011474290.38402,NA
Botswana,BWA,NY.GDP.MKTP.KD,1992,5157662518.7228327,NA
Botswana,BWA,NY.GDP.MKTP.KD,1993,5256488852.2597132,NA
Botswana,BWA,NY.GDP.MKTP.KD,1994,5447189856.416255,NA
Botswana,BWA,NY.GDP.MKTP.KD,1995,5830149653.605938,NA
Botswana,BWA,NY.GDP.MKTP.KD,1996,6170035718.5191259,NA
Botswana,BWA,NY.GDP.MKTP.KD,1997,6683746160.9440222,NA
Botswana,BWA,NY.GDP.MKTP.KD,1998,6713399504.5677691,NA
Botswana,BWA,NY.GDP.MKTP.KD,1999,7362400000.1878252,NA
Botswana,BWA,NY.GDP.MKTP.KD,2000,7508742112.1563587,NA
Botswana,BWA,NY.GDP.MKTP.KD,2001,7527557064.35588,NA
Botswana,BWA,NY.GDP.MKTP.KD,2002,7984444464.8969,NA
Botswana,BWA,NY.GDP.MKTP.KD,2003,8353796460.3574505,NA
Botswana,BWA,NY.GDP.MKTP.KD,2004,8579835300.18219,NA
Botswana,BWA,NY.GDP.MKTP.KD,2005,8970787994.13911,NA
Botswana,BWA,NY.GDP.MKTP.KD,2006,9721093138.24671,NA
Botswana,BWA,NY.GDP.MKTP.KD,2007,10525685055.411348,NA
Botswana,BWA,NY.GDP.MKTP.KD,2008,11183060115.974012,NA
Botswana,BWA,NY.GDP.MKTP.KD,2009,10327297666.492218,NA
Botswana,BWA,NY.GDP.MKTP.KD,2010,11211689313.124594,NA
Botswana,BWA,NY.GDP.MKTP.KD,2011,11889812807.218748,NA
Botswana,BWA,NY.GDP.MKTP.KD,2012,12419640040.507444,NA
Botswana,BWA,NY.GDP.MKTP.KD,2013,13828449117.027786,NA
Botswana,BWA,NY.GDP.MKTP.KD,2014,14402227735.528015,NA
Botswana,BWA,NY.GDP.MKTP.KD,2015,13578754072.4652,NA
Botswana,BWA,NY.GDP.MKTP.KD,2016,14534277003.724379,NA
Botswana,BWA,NY.GDP.MKTP.KD,2017,15116149478.604382,NA
Botswana,BWA,NY.GDP.MKTP.KD,2018,15717831995.660585,NA
Botswana,BWA,NY.GDP.MKTP.KD,2019,16244208065.015299,NA
Botswana,BWA,NY.GDP.MKTP.KD,2020,14826671811.873472,NA
Botswana,BWA,NY.GDP.MKTP.KD,2021,16511595015.37034,NA
Botswana,BWA,NY.GDP.PCAP.KD,1960,NA,357.56324760878846
Botswana,BWA,NY.GDP.PCAP.KD,1961,NA,372.86118976139153
Botswana,BWA,NY.GDP.PCAP.KD,1962,NA,389.2984171224922
Botswana,BWA,NY.GDP.PCAP.KD,1963,NA,403.17737993325835
Botswana,BWA,NY.GDP.PCAP.KD,1964,NA,421.14958877470184
Botswana,BWA,NY.GDP.PCAP.KD,1965,NA,435.98537757877767
Botswana,BWA,NY.GDP.PCAP.KD,1966,NA,453.94845138337467
Botswana,BWA,NY.GDP.PCAP.KD,1967,NA,470.84814921711649
Botswana,BWA,NY.GDP.PCAP.KD,1968,NA,509.39806208944475
Botswana,BWA,NY.GDP.PCAP.KD,1969,NA,572.66902799625973
Botswana,BWA,NY.GDP.PCAP.KD,1970,NA,653.1699577776983
Botswana,BWA,NY.GDP.PCAP.KD,1971,NA,798.130239712866
Botswana,BWA,NY.GDP.PCAP.KD,1972,NA,977.16852668366164
Botswana,BWA,NY.GDP.PCAP.KD,1973,NA,1146.1463769924583
Botswana,BWA,NY.GDP.PCAP.KD,1974,NA,1203.7206545031011
Botswana,BWA,NY.GDP.PCAP.KD,1975,NA,1258.4723968976145
Botswana,BWA,NY.GDP.PCAP.KD,1976,NA,1340.6801893425093
Botswana,BWA,NY.GDP.PCAP.KD,1977,NA,1444.4142857107629
Botswana,BWA,NY.GDP.PCAP.KD,1978,NA,1588.0870007302503
Botswana,BWA,NY.GDP.PCAP.KD,1979,NA,1713.8877458062855
Botswana,BWA,NY.GDP.PCAP.KD,1980,NA,1849.241942580649
Botswana,BWA,NY.GDP.PCAP.KD,1981,NA,1946.3094538316495
Botswana,BWA,NY.GDP.PCAP.KD,1982,NA,2109.5213300259088
Botswana,BWA,NY.GDP.PCAP.KD,1983,NA,2307.1467255951698
Botswana,BWA,NY.GDP.PCAP.KD,1984,NA,2418.5575615367698
Botswana,BWA,NY.GDP.PCAP.KD,1985,NA,2498.48420132707
Botswana,BWA,NY.GDP.PCAP.KD,1986,NA,2602.0566674970896
Botswana,BWA,NY.GDP.PCAP.KD,1987,NA,2800.4288207173458
Botswana,BWA,NY.GDP.PCAP.KD,1988,NA,3219.2062520321083
Botswana,BWA,NY.GDP.PCAP.KD,1989,NA,3509.7311394292014
Botswana,BWA,NY.GDP.PCAP.KD,1990,NA,3624.3295948027926
Botswana,BWA,NY.GDP.PCAP.KD,1991,NA,3778.4776765081906
Botswana,BWA,NY.GDP.PCAP.KD,1992,NA,3782.5503734195249
Botswana,BWA,NY.GDP.PCAP.KD,1993,NA,3757.0232878470692
Botswana,BWA,NY.GDP.PCAP.KD,1994,NA,3798.4366469879978
Botswana,BWA,NY.GDP.PCAP.KD,1995,NA,3968.3207175778061
Botswana,BWA,NY.GDP.PCAP.KD,1996,NA,4100.4434823390375
Botswana,BWA,NY.GDP.PCAP.KD,1997,NA,4338.9003033866147
Botswana,BWA,NY.GDP.PCAP.KD,1998,NA,4260.238912372849
Botswana,BWA,NY.GDP.PCAP.KD,1999,NA,4572.1808901592449
Botswana,BWA,NY.GDP.PCAP.KD,2000,NA,4569.215193850765
Botswana,BWA,NY.GDP.PCAP.KD,2001,NA,4494.93875485968
Botswana,BWA,NY.GDP.PCAP.KD,2002,NA,4683.95585975014
Botswana,BWA,NY.GDP.PCAP.KD,2003,NA,4816.5700390728543
Botswana,BWA,NY.GDP.PCAP.KD,2004,NA,4859.6289620087473
Botswana,BWA,NY.GDP.PCAP.KD,2005,NA,4986.3279860390139
Botswana,BWA,NY.GDP.PCAP.KD,2006,NA,5294.969711629109
Botswana,BWA,NY.GDP.PCAP.KD,2007,NA,5612.3277916174866
Botswana,BWA,NY.GDP.PCAP.KD,2008,NA,5837.7792628526568
Botswana,BWA,NY.GDP.PCAP.KD,2009,NA,5286.5749164918352
Botswana,BWA,NY.GDP.PCAP.KD,2010,NA,5642.2200492196162
Botswana,BWA,NY.GDP.PCAP.KD,2011,NA,5899.4628413425125
Botswana,BWA,NY.GDP.PCAP.KD,2012,NA,6089.3991081897166
Botswana,BWA,NY.GDP.PCAP.KD,2013,NA,6704.5368172848994
Botswana,BWA,NY.GDP.PCAP.KD,2014,NA,6895.5744132979808
Botswana,BWA,NY.GDP.PCAP.KD,2015,NA,6402.910183383914
Botswana,BWA,NY.GDP.PCAP.KD,2016,NA,6729.0655942796066
Botswana,BWA,NY.GDP.PCAP.KD,2017,NA,6855.1603113019146
Botswana,BWA,NY.GDP.PCAP.KD,2018,NA,6973.0988456246359
Botswana,BWA,NY.GDP.PCAP.KD,2019,NA,7051.3464908520318
Botswana,BWA,NY.GDP.PCAP.KD,2020,NA,6304.8623023966284
Botswana,BWA,NY.GDP.PCAP.KD,2021,NA,6887.75217140142
Colombia,COL,NY.GDP.MKTP.KD,1960,30606244192.44466,NA
Colombia,COL,NY.GDP.MKTP.KD,1961,32163862370.170757,NA
Colombia,COL,NY.GDP.MKTP.KD,1962,33904535097.056885,NA
Colombia,COL,NY.GDP.MKTP.KD,1963,35018878013.264511,NA
Colombia,COL,NY.GDP.MKTP.KD,1964,37178471672.493111,NA
Colombia,COL,NY.GDP.MKTP.KD,1965,38516900887.270454,NA
Colombia,COL,NY.GDP.MKTP.KD,1966,40533929249.078583,NA
Colombia,COL,NY.GDP.MKTP.KD,1967,42209952164.588882,NA
Colombia,COL,NY.GDP.MKTP.KD,1968,44714318433.743752,NA
Colombia,COL,NY.GDP.MKTP.KD,1969,47443017455.645096,NA
Colombia,COL,NY.GDP.MKTP.KD,1970,50388183651.594742,NA
Colombia,COL,NY.GDP.MKTP.KD,1971,53391686196.143631,NA
Colombia,COL,NY.GDP.MKTP.KD,1972,57486373386.96946,NA
Colombia,COL,NY.GDP.MKTP.KD,1973,61351156383.1966,NA
Colombia,COL,NY.GDP.MKTP.KD,1974,64876244861.693237,NA
Colombia,COL,NY.GDP.MKTP.KD,1975,66383485646.659492,NA
Colombia,COL,NY.GDP.MKTP.KD,1976,69522341626.873657,NA
Colombia,COL,NY.GDP.MKTP.KD,1977,72413431994.8032,NA
Colombia,COL,NY.GDP.MKTP.KD,1978,78546777877.915771,NA
Colombia,COL,NY.GDP.MKTP.KD,1979,82771902521.367645,NA
Colombia,COL,NY.GDP.MKTP.KD,1980,86155082921.3624,NA
Colombia,COL,NY.GDP.MKTP.KD,1981,88116724522.935974,NA
Colombia,COL,NY.GDP.MKTP.KD,1982,88952441854.78653,NA
Colombia,COL,NY.GDP.MKTP.KD,1983,90352514184.697,NA
Colombia,COL,NY.GDP.MKTP.KD,1984,93379941185.6291,NA
Colombia,COL,NY.GDP.MKTP.KD,1985,96281355123.776443,NA
Colombia,COL,NY.GDP.MKTP.KD,1986,101888854552.36214,NA
Colombia,COL,NY.GDP.MKTP.KD,1987,107359198019.87013,NA
Colombia,COL,NY.GDP.MKTP.KD,1988,111722461821.73694,NA
Colombia,COL,NY.GDP.MKTP.KD,1989,115536774044.41591,NA
Colombia,COL,NY.GDP.MKTP.KD,1990,120484056780.14668,NA
Colombia,COL,NY.GDP.MKTP.KD,1991,122895674813.70168,NA
Colombia,COL,NY.GDP.MKTP.KD,1992,127866718141.95126,NA
Colombia,COL,NY.GDP.MKTP.KD,1993,134752865088.88829,NA
Colombia,COL,NY.GDP.MKTP.KD,1994,142588288604.9863,NA
Colombia,COL,NY.GDP.MKTP.KD,1995,150006355333.8876,NA
Colombia,COL,NY.GDP.MKTP.KD,1996,153090268058.57959,NA
Colombia,COL,NY.GDP.MKTP.KD,1997,158341713845.84918,NA
Colombia,COL,NY.GDP.MKTP.KD,1998,159243919738.96439,NA
Colombia,COL,NY.GDP.MKTP.KD,1999,152549281078.47406,NA
Colombia,COL,NY.GDP.MKTP.KD,2000,157011136243.55435,NA
Colombia,COL,NY.GDP.MKTP.KD,2001,159645623441.4848,NA
Colombia,COL,NY.GDP.MKTP.KD,2002,163643118666.49622,NA
Colombia,COL,NY.GDP.MKTP.KD,2003,170055101007.37759,NA
Colombia,COL,NY.GDP.MKTP.KD,2004,179124177070.92944,NA
Colombia,COL,NY.GDP.MKTP.KD,2005,187773655668.26749,NA
Colombia,COL,NY.GDP.MKTP.KD,2006,200386165569.77338,NA
Colombia,COL,NY.GDP.MKTP.KD,2007,213888575539.51346,NA
Colombia,COL,NY.GDP.MKTP.KD,2008,220911491815.70914,NA
Colombia,COL,NY.GDP.MKTP.KD,2009,223429106639.89789,NA
Colombia,COL,NY.GDP.MKTP.KD,2010,233471483024.66354,NA
Colombia,COL,NY.GDP.MKTP.KD,2011,249692829473.37323,NA
Colombia,COL,NY.GDP.MKTP.KD,2012,259462400427.3851,NA
Colombia,COL,NY.GDP.MKTP.KD,2013,272783183252.05121,NA
Colombia,COL,NY.GDP.MKTP.KD,2014,285055780504.54309,NA
Colombia,COL,NY.GDP.MKTP.KD,2015,293481748240.77844,NA
Colombia,COL,NY.GDP.MKTP.KD,2016,299607834899.0282,NA
Colombia,COL,NY.GDP.MKTP.KD,2017,303680586563.77045,NA
Colombia,COL,NY.GDP.MKTP.KD,2018,311467941587.105,NA
Colombia,COL,NY.GDP.MKTP.KD,2019,321393974479.34326,NA
Colombia,COL,NY.GDP.MKTP.KD,2020,298741641185.07074,NA
Colombia,COL,NY.GDP.MKTP.KD,2021,330298595145.93018,NA
